scenario,combination_id,world_id,matches,synthetic_win_probability,draw_probability,real_win_probability,mean_synthetic_goals,mean_real_goals,mean_goal_difference,mean_synthetic_xg,mean_real_xg,mean_xg_difference,mean_synthetic_possession,win_probability_margin
sensitivity_no_uncertainty_pooling,real_xi_set_03,17,50,0.2,0.18,0.62,1.08,2.0,-0.92,1.1929381165214867,1.9743238892943598,-0.7813857727728731,0.47808376526084034,-0.42
sensitivity_no_uncertainty_pooling,real_xi_set_03,18,50,0.26,0.24,0.5,1.2,1.8,-0.6,1.1433422934302333,1.7015261132069193,-0.5581838197766859,0.4919037986691368,-0.24
sensitivity_no_uncertainty_pooling,real_xi_set_03,19,50,0.22,0.28,0.5,1.02,1.66,-0.64,1.162555045620394,1.7941349578263779,-0.6315799122059841,0.48366524917176706,-0.28
sensitivity_no_uncertainty_pooling,real_xi_set_04,0,50,0.28,0.14,0.58,0.98,1.58,-0.6,1.1257433492341529,1.8972883871842683,-0.7715450379501155,0.47872064624322613,-0.29999999999999993
sensitivity_no_uncertainty_pooling,real_xi_set_04,1,50,0.2,0.22,0.58,1.12,2.02,-0.9,1.1492298348430878,2.0122319637061645,-0.8630021288630765,0.47709816079486794,-0.37999999999999995
sensitivity_no_uncertainty_pooling,real_xi_set_04,2,50,0.24,0.18,0.58,1.32,2.22,-0.9,1.3322633215804571,2.058060130573209,-0.7257968089927516,0.4808651402825705,-0.33999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_04,3,50,0.2,0.22,0.58,0.78,1.56,-0.78,1.066899136651145,1.7438999052360762,-0.6770007685849313,0.4827333135197465,-0.37999999999999995
sensitivity_no_uncertainty_pooling,real_xi_set_04,4,50,0.24,0.22,0.54,0.98,1.78,-0.8,1.0179789781819875,1.7456460021514184,-0.7276670239694307,0.47938842173820384,-0.30000000000000004
sensitivity_no_uncertainty_pooling,real_xi_set_04,5,50,0.24,0.18,0.58,0.92,1.76,-0.84,1.1353274799496837,1.798034623383771,-0.6627071434340874,0.47535834890172235,-0.33999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_04,6,50,0.32,0.2,0.48,1.38,2.18,-0.8,1.2732934583314643,2.038934671400267,-0.765641213068803,0.476289684218466,-0.15999999999999998
sensitivity_no_uncertainty_pooling,real_xi_set_04,7,50,0.28,0.24,0.48,1.2,1.68,-0.48,1.1453781279066286,1.8942417137961993,-0.7488635858895705,0.4890528741703726,-0.19999999999999996
sensitivity_no_uncertainty_pooling,real_xi_set_04,8,50,0.26,0.2,0.54,1.32,2.22,-0.9,1.3091945105899305,2.0778724264539847,-0.7686779158640544,0.4799402338662236,-0.28
sensitivity_no_uncertainty_pooling,real_xi_set_04,9,50,0.14,0.28,0.58,1.0,1.86,-0.86,1.1320427319609627,1.8012869682188255,-0.6692442362578628,0.4759906313737481,-0.43999999999999995
sensitivity_no_uncertainty_pooling,real_xi_set_04,10,50,0.3,0.22,0.48,1.32,1.74,-0.42,1.1975948932035012,1.8627439025287018,-0.6651490093252005,0.48082491650887005,-0.18
sensitivity_no_uncertainty_pooling,real_xi_set_04,11,50,0.28,0.18,0.54,0.94,1.62,-0.68,1.1128739450895098,1.9266740144198746,-0.8138000693303649,0.47534760158384304,-0.26
sensitivity_no_uncertainty_pooling,real_xi_set_04,12,50,0.2,0.28,0.52,1.1,1.9,-0.8,1.1759187986433581,1.981922282050116,-0.8060034834067576,0.4778783538772855,-0.32
sensitivity_no_uncertainty_pooling,real_xi_set_04,13,50,0.34,0.14,0.52,1.3,1.82,-0.52,1.1570184959353884,1.8401045405260985,-0.6830860445907101,0.4843893994737454,-0.18
sensitivity_no_uncertainty_pooling,real_xi_set_04,14,50,0.16,0.18,0.66,1.16,2.06,-0.9,1.1154528223725142,1.7941050322837016,-0.6786522099111875,0.4783890026565986,-0.5
sensitivity_no_uncertainty_pooling,real_xi_set_04,15,50,0.3,0.22,0.48,1.12,1.6,-0.48,1.0128303277646091,1.684466363799896,-0.6716360360352869,0.48083315571705654,-0.18
sensitivity_no_uncertainty_pooling,real_xi_set_04,16,50,0.24,0.32,0.44,1.14,1.56,-0.42,1.1377288470188385,1.8190608444110143,-0.6813319973921758,0.4838441817667504,-0.2
sensitivity_no_uncertainty_pooling,real_xi_set_04,17,50,0.2,0.2,0.6,1.06,2.02,-0.96,1.1911687578576127,2.0075516463411867,-0.8163828884835741,0.47476970468259333,-0.39999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_04,18,50,0.22,0.24,0.54,1.18,1.82,-0.64,1.1302742055600061,1.7497748585093345,-0.6195006529493284,0.48937878823829023,-0.32000000000000006
sensitivity_no_uncertainty_pooling,real_xi_set_04,19,50,0.22,0.28,0.5,1.04,1.7,-0.66,1.1734261785516664,1.8545158744514714,-0.681089695899805,0.48169995556173434,-0.28
sensitivity_no_uncertainty_pooling,real_xi_set_05,0,50,0.3,0.18,0.52,1.04,1.5,-0.46,1.2328137464238988,1.8677216606178648,-0.6349079141939661,0.4815205145179832,-0.22000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_05,1,50,0.26,0.24,0.5,1.28,1.82,-0.54,1.2359796797004645,1.8592488913049863,-0.6232692116045218,0.4830640092122139,-0.24
sensitivity_no_uncertainty_pooling,real_xi_set_05,2,50,0.34,0.14,0.52,1.54,2.1,-0.56,1.449771414698126,1.957018644708174,-0.5072472300100481,0.48921554008170204,-0.18
sensitivity_no_uncertainty_pooling,real_xi_set_05,3,50,0.26,0.22,0.52,0.88,1.48,-0.6,1.1450390919787778,1.6874440077600312,-0.5424049157812533,0.48421614659834816,-0.26
sensitivity_no_uncertainty_pooling,real_xi_set_05,4,50,0.28,0.18,0.54,1.1,1.7,-0.6,1.060083936321541,1.6476198516571696,-0.5875359153356285,0.4875151330455663,-0.26
sensitivity_no_uncertainty_pooling,real_xi_set_05,5,50,0.24,0.2,0.56,0.9,1.72,-0.82,1.1765997819367895,1.7630565646872278,-0.5864567827504384,0.48373670229275484,-0.32000000000000006
sensitivity_no_uncertainty_pooling,real_xi_set_05,6,50,0.32,0.16,0.52,1.42,2.16,-0.74,1.3811615994520152,2.0063457771368967,-0.6251841776848812,0.48019353636405776,-0.2
sensitivity_no_uncertainty_pooling,real_xi_set_05,7,50,0.3,0.26,0.44,1.26,1.74,-0.48,1.2685994783773704,1.8689803004932182,-0.6003808221158478,0.48906971129306276,-0.14
sensitivity_no_uncertainty_pooling,real_xi_set_05,8,50,0.26,0.24,0.5,1.5,2.02,-0.52,1.416201644304285,2.0051632215446737,-0.5889615772403886,0.4849385171012382,-0.24
sensitivity_no_uncertainty_pooling,real_xi_set_05,9,50,0.22,0.24,0.54,1.16,1.7,-0.54,1.2157120499660579,1.7566264594904006,-0.5409144095243427,0.48667036692409704,-0.32000000000000006
sensitivity_no_uncertainty_pooling,real_xi_set_05,10,50,0.28,0.22,0.5,1.26,1.7,-0.44,1.2032951206585956,1.8184093615829002,-0.6151142409243046,0.4824222845124797,-0.21999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_05,11,50,0.28,0.22,0.5,1.06,1.62,-0.56,1.1900917384665675,1.865499249482136,-0.6754075110155686,0.4795691944713891,-0.21999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_05,12,50,0.28,0.22,0.5,1.2,1.7,-0.5,1.2741450806162855,1.929318451614146,-0.6551733709978604,0.48037923683058287,-0.21999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_05,13,50,0.3,0.24,0.46,1.42,1.78,-0.36,1.2157663208615872,1.7521538584358718,-0.5363875375742845,0.483597741031563,-0.16000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_05,14,50,0.3,0.18,0.52,1.3,1.78,-0.48,1.2065188670694618,1.6508081499132237,-0.44428928284376185,0.4839376296313828,-0.22000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_05,15,50,0.36,0.2,0.44,1.22,1.58,-0.36,1.1445636342322374,1.6190677251744783,-0.4745040909422407,0.4807890859526164,-0.08000000000000002
sensitivity_no_uncertainty_pooling,real_xi_set_05,16,50,0.28,0.24,0.48,1.14,1.5,-0.36,1.2014403327149399,1.7826350277985576,-0.5811946950836178,0.4872533250163628,-0.19999999999999996
sensitivity_no_uncertainty_pooling,real_xi_set_05,17,50,0.2,0.16,0.64,1.08,2.12,-1.04,1.2929685085915392,1.992222899347253,-0.6992543907557139,0.48109937216223786,-0.44
sensitivity_no_uncertainty_pooling,real_xi_set_05,18,50,0.26,0.26,0.48,1.3,1.76,-0.46,1.2262871311550934,1.7103951109919018,-0.4841079798368084,0.4913073240045874,-0.21999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_05,19,50,0.22,0.24,0.54,1.08,1.8,-0.72,1.210898952979437,1.8472985553461876,-0.6363996023667509,0.4787699902978796,-0.32000000000000006
sensitivity_no_uncertainty_pooling,real_xi_set_06,0,50,0.28,0.18,0.54,1.04,1.56,-0.52,1.1902744434155563,1.9478961413608968,-0.7576216979453406,0.4774489654211525,-0.26
sensitivity_no_uncertainty_pooling,real_xi_set_06,1,50,0.26,0.24,0.5,1.3,1.84,-0.54,1.2371986343815549,1.8932713767960856,-0.6560727424145307,0.4782305477285275,-0.24
sensitivity_no_uncertainty_pooling,real_xi_set_06,2,50,0.32,0.14,0.54,1.5,2.14,-0.64,1.4373274614309077,2.0322982376984653,-0.5949707762675576,0.4836745468922814,-0.22000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_06,3,50,0.26,0.2,0.54,0.88,1.5,-0.62,1.137514043454977,1.7309617895875342,-0.5934477461325571,0.4819899266837624,-0.28
sensitivity_no_uncertainty_pooling,real_xi_set_06,4,50,0.26,0.22,0.52,1.12,1.72,-0.6,1.0569921039029118,1.7022792366725434,-0.6452871327696318,0.4828965649823306,-0.26
sensitivity_no_uncertainty_pooling,real_xi_set_06,5,50,0.26,0.14,0.6,0.92,1.76,-0.84,1.1850805966716094,1.8095872645306261,-0.6245066678590168,0.4788544536505735,-0.33999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_06,6,50,0.3,0.18,0.52,1.42,2.18,-0.76,1.375335842754222,2.041990421956961,-0.6666545792027395,0.47837472118065555,-0.22000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_06,7,50,0.28,0.24,0.48,1.26,1.86,-0.6,1.23887316644564,1.9369109379508231,-0.698037771505183,0.48277481554281054,-0.19999999999999996
sensitivity_no_uncertainty_pooling,real_xi_set_06,8,50,0.28,0.22,0.5,1.46,2.12,-0.66,1.4130279689785454,2.0501741562102853,-0.63714618723174,0.4804220910178189,-0.21999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_06,9,50,0.18,0.28,0.54,1.1,1.8,-0.7,1.2031562403281308,1.7817881005749783,-0.5786318602468473,0.4797506335489184,-0.36000000000000004
sensitivity_no_uncertainty_pooling,real_xi_set_06,10,50,0.28,0.22,0.5,1.26,1.72,-0.46,1.2056526368191285,1.8588324933995906,-0.653179856580462,0.4800624119874157,-0.21999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_06,11,50,0.28,0.22,0.5,1.06,1.58,-0.52,1.188740559422556,1.9032136098016936,-0.7144730503791379,0.4764920376614594,-0.21999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_06,12,50,0.26,0.26,0.48,1.2,1.72,-0.52,1.262620074965035,1.977895035400735,-0.7152749604357002,0.477070055088771,-0.21999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_06,13,50,0.32,0.22,0.46,1.46,1.84,-0.38,1.2240087660146013,1.7771179522051985,-0.5531091861905973,0.4841109367500502,-0.14
sensitivity_no_uncertainty_pooling,real_xi_set_06,14,50,0.28,0.2,0.52,1.3,1.82,-0.52,1.2065080692339225,1.7120990480991225,-0.5055909788651998,0.4797007918019127,-0.24
sensitivity_no_uncertainty_pooling,real_xi_set_06,15,50,0.36,0.18,0.46,1.26,1.62,-0.36,1.142635873709824,1.6616854687622002,-0.5190495950523766,0.4776199712123808,-0.10000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_06,16,50,0.28,0.28,0.44,1.14,1.48,-0.34,1.1900791520897576,1.8084223877423258,-0.6183432356525682,0.4830435630221821,-0.15999999999999998
sensitivity_no_uncertainty_pooling,real_xi_set_06,17,50,0.2,0.12,0.68,1.1,2.18,-1.08,1.3083998072284868,2.043155328081984,-0.734755520853497,0.4767464114519368,-0.48000000000000004
sensitivity_no_uncertainty_pooling,real_xi_set_06,18,50,0.22,0.28,0.5,1.26,1.82,-0.56,1.2095080301086119,1.7545193204311884,-0.5450112903225764,0.4870819424967886,-0.28
sensitivity_no_uncertainty_pooling,real_xi_set_06,19,50,0.22,0.26,0.52,1.08,1.78,-0.7,1.2043291360145307,1.8976658557325665,-0.693336719718036,0.4747403453625479,-0.30000000000000004
sensitivity_no_uncertainty_pooling,real_xi_set_07,0,50,0.3,0.14,0.56,1.0,1.54,-0.54,1.1537730568670768,1.864545638936377,-0.7107725820693002,0.483128894436048,-0.26000000000000006
sensitivity_no_uncertainty_pooling,real_xi_set_07,1,50,0.2,0.24,0.56,1.14,1.96,-0.82,1.1424015826087315,1.9406624304632425,-0.798260847854511,0.4818667008254092,-0.36000000000000004
sensitivity_no_uncertainty_pooling,real_xi_set_07,2,50,0.28,0.16,0.56,1.38,2.16,-0.78,1.3572349032514,1.9660115338483612,-0.6087766305969613,0.48795766451270184,-0.28
sensitivity_no_uncertainty_pooling,real_xi_set_07,3,50,0.22,0.24,0.54,0.76,1.5,-0.74,1.0721734290718512,1.7160292324883384,-0.6438558034164871,0.48604996133686895,-0.32000000000000006
sensitivity_no_uncertainty_pooling,real_xi_set_07,4,50,0.24,0.22,0.54,0.96,1.7,-0.74,1.027593755823272,1.7132439551648861,-0.6856501993416143,0.48339377750260765,-0.30000000000000004
sensitivity_no_uncertainty_pooling,real_xi_set_07,5,50,0.26,0.18,0.56,0.94,1.74,-0.8,1.1576094839878297,1.747853231517445,-0.5902437475296154,0.4820366057655424,-0.30000000000000004
sensitivity_no_uncertainty_pooling,real_xi_set_07,6,50,0.34,0.2,0.46,1.36,2.14,-0.78,1.2908660688447247,1.9950362197760618,-0.7041701509313372,0.47793809630667405,-0.12
sensitivity_no_uncertainty_pooling,real_xi_set_07,7,50,0.3,0.24,0.46,1.18,1.56,-0.38,1.15444660996879,1.8333104102757107,-0.6788638003069208,0.49357242650663663,-0.16000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_07,8,50,0.26,0.24,0.5,1.38,2.08,-0.7,1.3310161254074149,2.0413707310788483,-0.7103546056714336,0.4842948139130496,-0.24
sensitivity_no_uncertainty_pooling,real_xi_set_07,9,50,0.16,0.26,0.58,1.08,1.8,-0.72,1.1484082296338405,1.736116586737082,-0.5877083571032417,0.4844693423702827,-0.41999999999999993
sensitivity_no_uncertainty_pooling,real_xi_set_07,10,50,0.3,0.24,0.46,1.3,1.72,-0.42,1.2032385711208855,1.8211136283382885,-0.6178750572174028,0.48162220153197743,-0.16000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_07,11,50,0.28,0.2,0.52,0.98,1.6,-0.62,1.1153394461531174,1.8773520647509252,-0.7620126185978079,0.4786217109474499,-0.24
sensitivity_no_uncertainty_pooling,real_xi_set_07,12,50,0.22,0.24,0.54,1.08,1.84,-0.76,1.190444672718881,1.913965003029102,-0.7235203303102209,0.48144121855610655,-0.32000000000000006
sensitivity_no_uncertainty_pooling,real_xi_set_07,13,50,0.36,0.14,0.5,1.3,1.74,-0.44,1.1654181424118903,1.7740834535767644,-0.6086653111648738,0.48702664563952747,-0.14
sensitivity_no_uncertainty_pooling,real_xi_set_07,14,50,0.18,0.18,0.64,1.18,2.02,-0.84,1.1317621901198764,1.7506206035173781,-0.6188584133975017,0.48236645007721235,-0.46
sensitivity_no_uncertainty_pooling,real_xi_set_07,15,50,0.3,0.24,0.46,1.12,1.56,-0.44,1.03197008794319,1.6305174676885725,-0.5985473797453825,0.48330121146689903,-0.16000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_07,16,50,0.24,0.3,0.46,1.14,1.5,-0.36,1.162484194614935,1.7780594870148705,-0.6155752923999352,0.4909173091623204,-0.22000000000000003
sensitivity_no_uncertainty_pooling,real_xi_set_07,17,50,0.2,0.18,0.62,1.08,2.0,-0.92,1.1978170297868815,1.9743238892943598,-0.7765068595074783,0.47808376526084034,-0.42
sensitivity_no_uncertainty_pooling,real_xi_set_07,18,50,0.26,0.24,0.5,1.24,1.8,-0.56,1.1573469336363738,1.70287627979602,-0.5455293461596464,0.49286372323302174,-0.24
sensitivity_no_uncertainty_pooling,real_xi_set_07,19,50,0.22,0.28,0.5,1.02,1.66,-0.64,1.1642447461405812,1.7941349578263779,-0.629890211685797,0.48366524917176706,-0.28
sensitivity_no_uncertainty_pooling,real_xi_set_08,0,50,0.28,0.14,0.58,0.98,1.58,-0.6,1.1304552507875985,1.8972883871842683,-0.7668331363966697,0.47872064624322613,-0.29999999999999993
sensitivity_no_uncertainty_pooling,real_xi_set_08,1,50,0.2,0.22,0.58,1.12,2.02,-0.9,1.1539429637335772,2.0122319637061645,-0.8582889999725873,0.47709816079486794,-0.37999999999999995
sensitivity_no_uncertainty_pooling,real_xi_set_08,2,50,0.24,0.18,0.58,1.32,2.22,-0.9,1.3375252892984348,2.058060130573209,-0.7205348412747739,0.4808651402825705,-0.33999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_08,3,50,0.2,0.22,0.58,0.78,1.56,-0.78,1.0711130306637893,1.7438999052360762,-0.6727868745722868,0.4827333135197465,-0.37999999999999995
sensitivity_no_uncertainty_pooling,real_xi_set_08,4,50,0.24,0.22,0.54,0.98,1.78,-0.8,1.0221940446395905,1.7456460021514184,-0.7234519575118277,0.47938842173820384,-0.30000000000000004
sensitivity_no_uncertainty_pooling,real_xi_set_08,5,50,0.24,0.18,0.58,0.92,1.76,-0.84,1.1400675756490586,1.798034623383771,-0.6579670477347126,0.47535834890172235,-0.33999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_08,6,50,0.32,0.2,0.48,1.38,2.18,-0.8,1.2784132594984685,2.038934671400267,-0.7605214119017986,0.476289684218466,-0.15999999999999998
sensitivity_no_uncertainty_pooling,real_xi_set_08,7,50,0.28,0.24,0.48,1.2,1.68,-0.48,1.1500664273719072,1.8942417137961993,-0.7441752864242921,0.4888902725443563,-0.19999999999999996
sensitivity_no_uncertainty_pooling,real_xi_set_08,8,50,0.26,0.22,0.52,1.34,2.22,-0.88,1.314417598126664,2.0778724264539847,-0.7634548283273211,0.4799402338662236,-0.26
sensitivity_no_uncertainty_pooling,real_xi_set_08,9,50,0.14,0.28,0.58,1.0,1.86,-0.86,1.1367775743832562,1.8012869682188255,-0.6645093938355694,0.4759906313737481,-0.43999999999999995
sensitivity_no_uncertainty_pooling,real_xi_set_08,10,50,0.3,0.22,0.48,1.32,1.74,-0.42,1.2005054549568557,1.8627439025287018,-0.6622384475718461,0.48082491650887005,-0.18
sensitivity_no_uncertainty_pooling,real_xi_set_08,11,50,0.28,0.18,0.54,0.96,1.62,-0.66,1.1162423011505642,1.9266740144198746,-0.8104317132693104,0.47534760158384304,-0.26
sensitivity_no_uncertainty_pooling,real_xi_set_08,12,50,0.2,0.28,0.52,1.1,1.9,-0.8,1.1806997956740606,1.981922282050116,-0.8012224863760551,0.4778783538772855,-0.32
sensitivity_no_uncertainty_pooling,real_xi_set_08,13,50,0.34,0.14,0.52,1.3,1.8,-0.5,1.158379009655759,1.8324788588862004,-0.6740998492304416,0.4843893994737454,-0.18
sensitivity_no_uncertainty_pooling,real_xi_set_08,14,50,0.16,0.18,0.66,1.16,2.06,-0.9,1.119945548544754,1.7941050322837016,-0.6741594837389476,0.4783890026565986,-0.5
sensitivity_no_uncertainty_pooling,real_xi_set_08,15,50,0.3,0.22,0.48,1.12,1.6,-0.48,1.0169244013975187,1.684466363799896,-0.6675419624023772,0.48083315571705654,-0.18
sensitivity_no_uncertainty_pooling,real_xi_set_08,16,50,0.24,0.32,0.44,1.14,1.56,-0.42,1.1422853510772952,1.8190608444110143,-0.6767754933337193,0.4838441817667504,-0.2
sensitivity_no_uncertainty_pooling,real_xi_set_08,17,50,0.2,0.2,0.6,1.06,2.02,-0.96,1.196043252895649,2.0075516463411867,-0.8115083934455377,0.47476970468259333,-0.39999999999999997
sensitivity_no_uncertainty_pooling,real_xi_set_08,18,50,0.22,0.24,0.54,1.2,1.82,-0.62,1.1384605172402802,1.7497748585093345,-0.6113143412690543,0.4895768080402705,-0.32000000000000006
sensitivity_no_uncertainty_pooling,real_xi_set_08,19,50,0.22,0.28,0.5,1.04,1.7,-0.66,1.178142372827475,1.8545158744514714,-0.6763735016239965,0.48169995556173434,-0.28
sensitivity_top10,real_xi_set_01,0,50,0.26,0.28,0.46,1.06,1.5,-0.44,1.1840916931073209,1.5035442983925438,-0.319452605285223,0.49343403723611245,-0.2
sensitivity_top10,real_xi_set_01,1,50,0.32,0.22,0.46,1.5,2.08,-0.58,1.275035431703289,1.8260029374964362,-0.5509675057931472,0.4846321716569227,-0.14
sensitivity_top10,real_xi_set_01,2,50,0.32,0.26,0.42,1.24,1.58,-0.34,1.3364683624067206,1.6987561412668166,-0.3622877788600959,0.4878444883747764,-0.09999999999999998
sensitivity_top10,real_xi_set_01,3,50,0.24,0.18,0.58,1.08,1.6,-0.52,1.0578340273207438,1.4867831465773471,-0.4289491192566032,0.48660431141118216,-0.33999999999999997
sensitivity_top10,real_xi_set_01,4,50,0.36,0.18,0.46,1.46,1.8,-0.34,1.2132003123245259,1.6408412520342839,-0.4276409397097579,0.4881104777718094,-0.10000000000000003
sensitivity_top10,real_xi_set_01,5,50,0.26,0.2,0.54,1.5,2.12,-0.62,1.356174445193703,1.8661452440826742,-0.509970798888971,0.4833420932712542,-0.28
sensitivity_top10,real_xi_set_01,6,50,0.22,0.3,0.48,1.36,1.88,-0.52,1.2715502338502347,1.7069861696185489,-0.4354359357683142,0.4855767352371694,-0.26
sensitivity_top10,real_xi_set_01,7,50,0.28,0.38,0.34,1.46,1.68,-0.22,1.2589123983512276,1.7065403040565,-0.4476279057052722,0.48189552066295893,-0.06
sensitivity_top10,real_xi_set_01,8,50,0.28,0.3,0.42,1.34,1.62,-0.28,1.3552998406963173,1.728419065042633,-0.37311922434631567,0.49395809841262805,-0.13999999999999996
sensitivity_top10,real_xi_set_01,9,50,0.36,0.12,0.52,1.28,1.5,-0.22,1.1671923193079992,1.5732423903710488,-0.40605007106304974,0.4902998364354806,-0.16000000000000003
sensitivity_top10,real_xi_set_01,10,50,0.28,0.22,0.5,1.3,1.6,-0.3,1.1790724049809784,1.5987471629153953,-0.4196747579344168,0.485492957014501,-0.21999999999999997
sensitivity_top10,real_xi_set_01,11,50,0.32,0.16,0.52,1.22,1.68,-0.46,1.3213208762466708,1.7896276928148291,-0.4683068165681582,0.48682774732206313,-0.2
sensitivity_top10,real_xi_set_01,12,50,0.24,0.2,0.56,1.22,1.78,-0.56,1.2772510432004247,1.778797083318993,-0.5015460401185685,0.4908307997448663,-0.32000000000000006
sensitivity_top10,real_xi_set_01,13,50,0.34,0.24,0.42,1.22,1.54,-0.32,1.081019203144227,1.5423091433059355,-0.46128994016170866,0.4832519157132047,-0.07999999999999996
sensitivity_top10,real_xi_set_01,14,50,0.28,0.28,0.44,1.38,1.74,-0.36,1.2355429038923693,1.6829956846336982,-0.4474527807413289,0.4945961346567526,-0.15999999999999998
