player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false,reconstructed_exact_minutes,reconstructed_fixture_pairs,provider_detailed_minutes,candidate_type
E. Just,New Zealand,Midfielder,3968.0,True,94333,pre_world_cup,38,38,1.0,0,35,2698.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2698.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2698.0,benchmark_and_avatar
N. Pijnaker,New Zealand,Defender,3483.0,True,94344,annual_current,33,33,1.0,0,17,968.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,17,968.0,10,10,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,968.0,benchmark
N. Pijnaker,New Zealand,Defender,3483.0,True,94344,pre_world_cup,30,30,1.0,0,17,968.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,17,968.0,10,10,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,968.0,benchmark
A. Paulsen,New Zealand,Goalkeeper,2441.0,True,94360,annual_current,37,37,1.0,0,24,2160.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,2160.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2160.0,benchmark
A. Paulsen,New Zealand,Goalkeeper,2441.0,True,94360,pre_world_cup,34,34,1.0,0,24,2160.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,2160.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2160.0,benchmark
F. de Vries,New Zealand,Defender,2698.0,True,94405,annual_current,33,33,1.0,0,27,2049.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,27,2049.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2049.0,benchmark
F. de Vries,New Zealand,Defender,2698.0,True,94405,pre_world_cup,30,30,1.0,0,25,2022.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,2022.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2022.0,benchmark
J. Bell,New Zealand,Midfielder,4331.0,True,94541,annual_current,32,32,1.0,0,25,2093.0,,0.9587723316536876,0.9587723316536876,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,25,2093.0,25,24,1,90.0,0,0.0,0.9587723316536876,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2093.0,benchmark
J. Bell,New Zealand,Midfielder,4331.0,True,94541,pre_world_cup,32,32,1.0,0,25,2164.0,,0.9600709849157054,0.9600709849157054,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,2164.0,25,24,1,90.0,0,0.0,0.9600709849157054,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2164.0,benchmark
A. Arce,Paraguay,Attacker,3335.0,True,95460,annual_current,71,71,1.0,0,26,1513.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,26,1513.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1513.0,benchmark
A. Arce,Paraguay,Attacker,3335.0,True,95460,pre_world_cup,74,74,1.0,0,25,1552.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1552.0,16,16,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1552.0,benchmark
Kevin Pina,Cape Verde Islands,Midfielder,2730.0,True,96512,annual_current,34,34,1.0,0,31,1562.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,31,1562.0,15,15,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1562.0,benchmark_and_avatar
Kevin Pina,Cape Verde Islands,Midfielder,2730.0,True,96512,pre_world_cup,30,30,1.0,0,27,1211.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,1211.0,11,11,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1211.0,benchmark_and_avatar
I. Díaz,Panama,Attacker,4829.0,True,96615,annual_current,67,67,1.0,0,35,2349.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,35,2349.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2349.0,benchmark_and_avatar
I. Díaz,Panama,Attacker,4829.0,True,96615,pre_world_cup,75,75,1.0,0,39,2807.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2807.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2807.0,benchmark_and_avatar
L. Foster,South Africa,Attacker,2088.0,True,98936,annual_current,48,48,1.0,0,32,1861.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,1861.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1861.0,benchmark
L. Foster,South Africa,Attacker,2088.0,True,98936,pre_world_cup,44,44,1.0,0,31,1805.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1805.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1805.0,benchmark
Park Jin-Seop,South Korea,Midfielder,3210.0,True,99211,annual_current,38,38,1.0,0,28,2332.0,,0.8962336664104535,0.8962336664104535,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,28,2332.0,29,26,3,270.0,0,0.0,0.8962336664104535,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2332.0,benchmark
Park Jin-Seop,South Korea,Midfielder,3210.0,True,99211,pre_world_cup,36,36,1.0,0,25,2204.0,,0.8304446119065562,0.8304446119065562,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,2204.0,30,25,5,450.0,0,0.0,0.8304446119065562,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2204.0,benchmark
R. Araújo,Uruguay,Defender,2593.0,True,101814,annual_current,62,62,1.0,0,39,1731.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,39,1731.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1731.0,benchmark_and_avatar
R. Araújo,Uruguay,Defender,2593.0,True,101814,pre_world_cup,59,59,1.0,0,39,1731.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,1731.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1731.0,benchmark_and_avatar
Maurício,Paraguay,Midfielder,4982.0,True,106485,annual_current,78,78,1.0,0,60,3703.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,60,3703.0,43,43,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3703.0,benchmark
Maurício,Paraguay,Midfielder,4982.0,True,106485,pre_world_cup,79,79,1.0,0,62,3818.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,62,3818.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3818.0,benchmark
M. Zlomislic,Bosnia & Herzegovina,Goalkeeper,3884.0,True,108370,annual_current,50,50,1.0,0,42,3794.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3794.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3794.0,benchmark
M. Zlomislic,Bosnia & Herzegovina,Goalkeeper,3884.0,True,108370,pre_world_cup,46,46,1.0,0,42,3794.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3794.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3794.0,benchmark
R. Zalazar,Uruguay,Midfielder,2892.0,True,108563,annual_current,59,59,1.0,0,39,2638.0,,0.8460551635663887,0.8460551635663887,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2638.0,36,31,5,480.0,0,0.0,0.8460551635663887,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2638.0,benchmark_and_avatar
R. Zalazar,Uruguay,Midfielder,2892.0,True,108563,pre_world_cup,56,56,1.0,0,39,2638.0,,0.8460551635663887,0.8460551635663887,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2638.0,36,31,5,480.0,0,0.0,0.8460551635663887,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2638.0,benchmark_and_avatar
Willy Semedo,Cape Verde Islands,Midfielder,2135.0,True,113580,annual_current,54,54,1.0,0,44,3345.0,,1.0,1.0,True,exact-window provider minutes plus deterministic exposure reconstructed from complete two-team lineups and substitution/red-card events; frozen 80% fixture and minute thresholds unchanged,False,44,3345.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,True,False,1815.0,23,1530.0,benchmark
Willy Semedo,Cape Verde Islands,Midfielder,2135.0,True,113580,pre_world_cup,50,50,1.0,0,41,3215.0,,1.0,1.0,True,exact-window provider minutes plus deterministic exposure reconstructed from complete two-team lineups and substitution/red-card events; frozen 80% fixture and minute thresholds unchanged,True,41,3215.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,False,False,1815.0,23,1400.0,benchmark
M. Caicedo,Ecuador,Midfielder,7234.0,True,116117,annual_current,65,65,1.0,0,55,4587.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,55,4587.0,52,52,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,4587.0,benchmark
M. Caicedo,Ecuador,Midfielder,7234.0,True,116117,pre_world_cup,69,69,1.0,0,57,4791.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,57,4791.0,54,54,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4791.0,benchmark
M. Diaw,Senegal,Goalkeeper,3076.0,True,119853,annual_current,45,45,1.0,0,33,2892.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2892.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2892.0,benchmark_and_avatar
M. Diaw,Senegal,Goalkeeper,3076.0,True,119853,pre_world_cup,41,41,1.0,0,30,2655.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2655.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2655.0,benchmark_and_avatar
M. Keller,Switzerland,Goalkeeper,4633.0,True,123468,annual_current,54,54,1.0,0,46,4140.0,,0.9583333333333334,0.9583333333333334,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,46,4140.0,48,46,2,180.0,0,0.0,0.9583333333333334,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4140.0,benchmark
M. Keller,Switzerland,Goalkeeper,4633.0,True,123468,pre_world_cup,48,48,1.0,0,46,4140.0,,0.9583333333333334,0.9583333333333334,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,46,4140.0,48,46,2,180.0,0,0.0,0.9583333333333334,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4140.0,benchmark
J. Stanisic,Croatia,Midfielder,3659.0,True,125171,annual_current,59,59,1.0,0,47,3511.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3511.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3511.0,benchmark
J. Stanisic,Croatia,Midfielder,3659.0,True,125171,pre_world_cup,55,55,1.0,0,43,3151.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,3151.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3151.0,benchmark
D. Affengruber,Austria,Defender,3065.0,True,126640,annual_current,46,46,1.0,0,38,3051.0,,0.97134670487106,0.97134670487106,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,3051.0,35,34,1,90.0,0,0.0,0.97134670487106,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3051.0,benchmark
D. Affengruber,Austria,Defender,3065.0,True,126640,pre_world_cup,42,42,1.0,0,38,3051.0,,0.97134670487106,0.97134670487106,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,3051.0,35,34,1,90.0,0,0.0,0.97134670487106,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3051.0,benchmark
P. Wimmer,Austria,Midfielder,2105.0,True,126642,annual_current,42,42,1.0,0,28,1712.0,,0.9500554938956716,0.9500554938956716,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1712.0,22,21,1,90.0,0,0.0,0.9500554938956716,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1712.0,benchmark
P. Wimmer,Austria,Midfielder,2105.0,True,126642,pre_world_cup,38,38,1.0,0,26,1679.0,,0.9491237987563595,0.9491237987563595,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1679.0,22,21,1,90.0,0,0.0,0.9491237987563595,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1679.0,benchmark
C. Richards,USA,Defender,5227.0,True,126949,annual_current,65,65,1.0,0,54,4581.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,54,4581.0,50,50,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4581.0,benchmark
C. Richards,USA,Defender,5227.0,True,126949,pre_world_cup,66,66,1.0,0,56,4770.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,56,4770.0,52,52,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4770.0,benchmark
I. Reyes,Mexico,Defender,5036.0,True,127227,annual_current,50,50,1.0,0,42,3565.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,42,3565.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3565.0,benchmark
I. Reyes,Mexico,Defender,5036.0,True,127227,pre_world_cup,53,53,1.0,0,42,3544.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3544.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3544.0,benchmark
Gabriel Martinelli,Brazil,Midfielder,3133.0,True,127769,annual_current,70,70,1.0,0,58,2608.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,58,2608.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2608.0,benchmark_and_avatar
Gabriel Martinelli,Brazil,Midfielder,3133.0,True,127769,pre_world_cup,66,66,1.0,0,55,2562.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,55,2562.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2562.0,benchmark_and_avatar
P. Hincapié,Ecuador,Midfielder,4703.0,True,127817,annual_current,108,108,1.0,0,47,3442.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,47,3442.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3442.0,benchmark_and_avatar
P. Hincapié,Ecuador,Midfielder,4703.0,True,127817,pre_world_cup,105,105,1.0,0,44,3191.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3191.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3191.0,benchmark_and_avatar
